ID,Title,Author(s),Source,Journal,Language(s),Publication year
S0100-55022025000300202-scl,Desenvolvendo competências em saúde planetária: integrando pensamento sistêmico e interconexão através da natureza na formação médica,"Zandavalli, Rafaela Brugalli, Stein, Airton Tetelbom, Camargo, Tatiana Souza de",Revista Brasileira de Educação Médica; 49(3); -,Revista Brasileira de Educação Médica,Português,2025
S1809-29502025000100212-scl,Development and validation of the body posture self-perception questionnaire,"Silva, Marcelle Guimarães, Santos, Ingrid, Pilling, Betiane Moreira, Candotti, Cláudia Tarragô",Fisioterapia e Pesquisa; 32(); -,Fisioterapia e Pesquisa,Inglês,2025
S2176-91332025000100222-scl,Necessidades de informação de pais de crianças com transtorno do espectro autista: estudo qualitativo,"Alencar, Delmo de Carvalho, Sousa Neto, Antonio Rosa de, Ibiapina, Aline Raquel de Sousa, Oliveira, Joseph Dimas de",Cogitare Enfermagem; 30(); -,Cogitare Enfermagem,Português,2025
S2176-91332025000100219-scl,Intervenções educativas para pessoas com diabetes no contexto pandêmico e pós-pandêmico da COVID-19: quase-experimento,"Silva, Alex dos Santos, Batista, Graziela Silva, Monte, Camila Ferreira do, Silva, Erielton Gomes da, Santos, Carla Lidiane Jácome dos, Carvalho, Mariana Albernaz Pinheiro de, Andrade, Lidiane Lima de",Cogitare Enfermagem; 30(); -,Cogitare Enfermagem,Português,2025
S1415-52732025000103000-scl,Prevalence of overweight among adolescent students attending public technical schools during the COVID-19 pandemic: an analysis of the disease associated factors,"Corrêa, Cláudia Rosana Trevisani, Carvalhaes, Maria Antonieta Barros Leite",Revista de Nutrição; 38(); -,Revista de Nutrição,Inglês,2025
S0100-55022025000300201-scl,"Metacognição na simulação clínica: eventos metacognitivos durante o briefing, a prática simulada e o debriefing","Cordeiro, Thais Lazaroto Roberto, Santos, Luciana Rocha dos, Peixoto, Mauricio Abreu Pinto",Revista Brasileira de Educação Médica; 49(3); -,Revista Brasileira de Educação Médica,Português,2025
S0034-71672025000200162-scl,Compassion fatigue in emergency care professionals,"Trindade, Letícia de Lima, Schoeninger, Maiara Daís, Carneiro, Josiane, Borges, Elisabete Maria das Neves, Silva, Clarissa Bohrer da, Vendruscolo, Carine, Metelski, Fernanda Karla",Revista Brasileira de Enfermagem; 78(2); -,Revista Brasileira de Enfermagem,Inglês,2025
S0303-76572025000100207-scl,Fatores associados às dores musculoesqueléticas entre docentes durante o trabalho remoto na pandemia da covid-19,"Silva, Jéssica Silva da, Sousa, Camila Carvalho de, Pinho, Paloma de Sousa, Araújo, Tânia Maria de",Revista Brasileira de Saúde Ocupacional; 50(); -,Revista Brasileira de Saúde Ocupacional,Português,2025
S0034-71672025000200304-scl,Educational technologies to promote the sexual and reproductive health of women with HIV: an integrative review,"Rocha, Karyanna Alves de Alencar, Rocha, Daniel de Macedo, Antonini, Marcela, Elias, Henrique Ciabotti, Gir, Elucir, Reis, Renata Karina",Revista Brasileira de Enfermagem; 78(2); -,Revista Brasileira de Enfermagem,Inglês,2025
S0034-72802025000100219-scl,Guia para consultas oftalmológicas infantis: uma ferramenta facilitadora nos cursos de oftalmologia,"Rêgo, Patricia Rios Pinto da Silva, Mendonça, Patricia Travassos Karam de Arruda, Bezerra, Patricia Gomes de Matos",Revista Brasileira de Oftalmologia; 84(); -,Revista Brasileira de Oftalmologia,Português,2025
S1415-790X2025000100424-scl,"Evaluation of sociodemographic, clinical and behavioral characteristics of people living with the human immunodeficiency virus and its association with quality of life","La-Rotta, Ehideé Gómez, Chavez, Leidy Janeth Erazo, Gomez-Larrota, Harold, Faria, Pedro Henrique de, Albuquerque, Armindo Augusto da Nobrega, Cecílio, Felipe Thiele, Maciel, Max da Silva, Domínguez, José Antonio Enciso, Donalisio, Maria Rita",Revista Brasileira de Epidemiologia; 28(); -,Revista Brasileira de Epidemiologia,Inglês,2025
S0102-311X2025000501406-scl,"A atenção à saúde da mulher no Estado de São Paulo, Brasil: avaliação de serviços de atenção primaria à saúde","Couto, Caroline Eliane, Nemes, Luceime Olívia, Zarili, Thais Fernanda Tortorelli, Mendonça, Carolina Siqueira, Gomes, Eduardo de Sousa, Pissatto, Stella Bianca Gonçalves Brasil, Nunes, Hélio Rubens de Carvalho, Castanheira, Elen Rose Lodeiro",Cadernos de Saúde Pública; 41(5); -,Cadernos de Saúde Pública,Português,2025
S0102-311X2025000501404-scl,Grau de implantação da segurança do paciente na atenção primária à saúde de três capitais brasileiras,"Macedo, Taise Rocha, Calvo, Maria Cristina Marino",Cadernos de Saúde Pública; 41(5); -,Cadernos de Saúde Pública,Português,2025
S2176-97452025000300202-scl,Evidence of Validity of a Nutritional Booklet for Patients with Head and Neck Cancer,"Reis, Marina Gonçalves dos, Teixeira, Elizabeth, Maciel, Lanna Freitas, Lima, Emanuelle do Nascimento Santos, Ferreira, Isabela Borges, Pena, Geórgia das Graças",Revista Brasileira de Cancerologia; 71(3); -,Revista Brasileira de Cancerologia,Inglês,2025
S0100-55022025000300203-scl,Avaliação do estudante de graduação nas profissões da saúde: mudanças associadas ao desenvolvimento docente,"Flauzino, Rodrigo Humberto, Panúncio-Pinto, Maria Paula, Bollela, Valdes Roberto, Troncon, Luiz Ernesto de Almeida",Revista Brasileira de Educação Médica; 49(3); -,Revista Brasileira de Educação Médica,Português,2025
S2176-66812025000100209-scl,A caixa-preta do cotidiano e a escrita da história da arquitetura e do urbanismo escolar: relatórios de APO como fontes de interpretação,"Chahin, Samira Bueno",Revista Brasileira de Estudos Pedagógicos; 106(); -,Revista Brasileira de Estudos Pedagógicos,Português,2025
S1982-89182025000100400-scl,PRÁTICA PEDAGÓGICA EM EDUCAÇÃO FÍSICA ESCOLAR NA PANDEMIA DA COVID-19,"Martins, Alessandra Catarina, Souza, Gabriel Costa de, Araldi, Franciane Maria, Folle, Alexandra",Movimento; 31(); -,Movimento,Português,2025
S1983-51752025000100203-scl,"Jogo educativo “Feridas Crônicas”: Orientação para profissionais na avaliação, prevenção e tratamento de feridas","Salomé, Geraldo Magela, Gaudencio, Luana",Revista Brasileira de Cirurgia Plástica; 40(); -,Revista Brasileira de Cirurgia Plástica,Português,2025
S1517-97022025000100400-scl,Práticas alfabetizadoras para além da polarização dos métodos: reflexões sobre experiências vivenciadas 1,"Silva, Daiane Di Giorgio da, Follador, Kellen Jacobsen",Educação e Pesquisa; 51(); -,Educação e Pesquisa,Português,2025
S0104-40362025000200212-scl,Avaliação externa de escolas e sua relação com políticas e práticas inclusivas: uma revisão sistemática da literatura,"Silva, Jennifer, Ventura, Alexandre, Oliveira, Diana",Ensaio: Avaliação e Políticas Públicas em Educação; 33(127); -,Ensaio: Avaliação e Políticas Públicas em Educação,Português,2025
S1806-11172025000100711-scl,Uma proposta de uma estrutura didática para o ensino de física para as engenharias: análise do componente projeto integrador,"Costa, José Benicio da Cruz, Rodrigues, Alexandre Guimarães, Neves, Renato Martins das",Revista Brasileira de Ensino de Física; 47(); -,Revista Brasileira de Ensino de Física,Português,2025
S1413-24782025000100214-scl,Inovação em educação: uma análise sistemática de revisões de literatura,"Petter, Ana Amélia, Souza, Douglas Grando de, Espinosa, Tobias, Araujo, Ives Solano",Revista Brasileira de Educação; 30(); -,Revista Brasileira de Educação,Português,2025
S0034-89102025000100213-scl,Estimating the share of ultra-processed foods in Brazilian municipalities,"Cacau, Leandro Teixeira, Benicio, Maria Helena D’Aquino, Levy, Renata Bertazzi, Louzada, Maria Laura da Costa",Revista de Saúde Pública; 59(); -,Revista de Saúde Pública,Inglês,2025
S0104-40362025000200207-scl,Avaliação da política de permanência dos discentes nos cursos de ciências agrárias no Brasil,"Uchôa Júnior, Antônio Mauro de Souza, Maia, Ana Cristina Nogueira, Araújo, Jair Andrade de",Ensaio: Avaliação e Políticas Públicas em Educação; 33(127); -,Ensaio: Avaliação e Políticas Públicas em Educação,Português,2025
S0104-40362025000200206-scl,Adaptation of foreign language courses to the needs of internally displaced persons in conflict conditions,"Oliinyk, Olga, Bevz, Nadiya, Shuliakov, Igor, Derevianko, Inna",Ensaio: Avaliação e Políticas Públicas em Educação; 33(127); -,Ensaio: Avaliação e Políticas Públicas em Educação,Inglês,2025
S1413-81232025001300900-scl,"Obesidade, educação e mudança: deslocamentos dos sentidos e significados para profissionais de saúde da atenção básica","Magalhães, Carolina Gusmão, Machado, Virgínia Campos, Ceccim, Ricardo Burg, Amparo-Santos, Lígia, Santos, Verena Macedo, Cassimiro, Ananda Ivie Dias Novais, Martins, Poliana Cardoso, De-Santana, Mônica Leila Portela",Ciência & Saúde Coletiva; 30(); -,Ciência & Saúde Coletiva,Português,2025
S0104-40362025000200205-scl,Concepção de programa de Ensino para enfrentar o isolamento e a sensação de não pertencimento em cursos superiores da EaD,"Assis, Rafael Gabriel, Pimentel, Fernando Silvio Cavalcante, Silva, Alan Pedro da, Mercado, Luís Paulo Leopoldo",Ensaio: Avaliação e Políticas Públicas em Educação; 33(127); -,Ensaio: Avaliação e Políticas Públicas em Educação,Português,2025
S0104-40602025000100131-scl,Educação em prol da equidade: a adaptação de práticas avaliativas no contexto multicultural do ensino de matemática,"Ferreira, Willian José, Richetto, Kátia Celina da Silva",Educar em Revista; 41(); -,Educar em Revista,Português,2025
S0034-89102025000100212-scl,Adversidades no período intrauterino e neonatal interferem na inteligência?,"Lima, Janielle Ferreira de Brito, Batista, Rosângela Fernandes Lucena, Aristizábal, Liliana Yanet Gómez, Almeida, Cecilia Claudia Costa Ribeiro de, Simões, Vanda Maria Ferreira, Silva, Antônio Augusto Moura da",Revista de Saúde Pública; 59(); -,Revista de Saúde Pública,Português,2025
S2317-64312025000100503-scl,Investigação sobre as propostas de reabilitação do equilíbrio corporal no transtorno do espectro autista: revisão integrativa de literatura,"Rodrigues, Nathana da Graça Sartori, Melo, Ellen Aguirre de, Santos-Filha, Valdete Alves Valentins dos",Audiology - Communication Research; 30(); -,Audiology - Communication Research,Português,2025
S0034-71672025001000155-scl,Intrauterine device management by nurses in Primary Health Care,"Silva, Eliane Kelly Ribeiro da, Guedes, Helisamara Mota, Nascimento, Débora Dupas Gonçalves do, Souza, Albert Schiaveto de, Duarte, Sebastião Junior Henrique",Revista Brasileira de Enfermagem; 78(); -,Revista Brasileira de Enfermagem,Inglês,2025
S1983-14472025000100419-scl,Development of WebQuest to prevent incidents related to medication administration,"Viana, Keila Ellen, Matsuda, Laura Misue, Reis, Gislene Aparecida Xavier dos, Marcon, Sonia Silva",Revista Gaúcha de Enfermagem; 46(); -,Revista Gaúcha de Enfermagem,Inglês,2025
S0100-55022025000200209-scl,Aprendizagem e saúde mental na pandemia de Covid-19: vivência de ingressantes em Medicina,"Braghetta, Giulia Junqueira Franchi, Souza, Ana Victória Silva, Nonato, Ana Carolina, Pio, Danielle Abdel Massih",Revista Brasileira de Educação Médica; 49(2); -,Revista Brasileira de Educação Médica,Português,2025
S1413-24782025000100223-scl,Involucramiento parental durante el COVID-19 y su relación con el compromiso escolar de estudiantes de último año de secundaria,"Zañartu, Isidora, Pérez-Salas, Claudia",Revista Brasileira de Educação; 30(); -,Revista Brasileira de Educação,Espanhol,2025
S0303-76572025000100205-scl,Prevalência de fatores de risco cardiometabólicos em bombeiros militares brasileiros de ambos os sexos,"Oliveira, Alessandro Fernandes de, Barreto, Kevin Alves, Costa, Américo Pierangeli, Porto, Luiz Guilherme Grossi",Revista Brasileira de Saúde Ocupacional; 50(); -,Revista Brasileira de Saúde Ocupacional,Português,2025
S0100-55022025000200401-scl,World Café: estratégia didática que oportuniza a comunicação e a construção coletiva do conhecimento,"Tibiriçá, Sandra Helena Cerrato, Ribeiro, Alessandra Carla de Almeida, Pereira, Douglas Vinícius Reis, Rocha, Mônica Couto Guedes Sejanes da, Ezequiel, Oscarina da Silva",Revista Brasileira de Educação Médica; 49(2); -,Revista Brasileira de Educação Médica,Português,2025
S1983-14472025000100427-scl,Construction and validation of an instrument to assess knowledge about hepatitis B among nurses,"Oliveira, Vanessa Moura Carvalho de, Mendes, Polyana Norberta, Borges, Braulio Vieira de Sousa, Silva, Emanoelle Fernandes, Gomes, Cecília Natielly da Silva, Araújo, Telma Maria Evangelista de, Valle, Andréia Rodrigues Moura da Costa, Magalhães, Rosilane de Lima Brito",Revista Gaúcha de Enfermagem; 46(); -,Revista Gaúcha de Enfermagem,Inglês,2025
S2317-17822025000300316-scl,Efeitos à curto prazo do treinamento auditivo acusticamente controlado em crianças com desempenho escolar prejudicado,"Tavoni, Júlia Roja, Santos, Maria Francisca Colella dos",CoDAS; 37(3); -,CoDAS,Português,2025
S1983-36522025000100228-scl,Evaluación de apps y diseño de un recurso tecnológico para el aprendizaje de la música,"León-Garrido, Antonio, Barroso-Osuna, Julio Manuel",Texto Livre; 18(); -,Texto Livre,Espanhol,2025
S0102-30982025000100154-scl,Transmisión intergeneracional de la edad al primer nacimiento de madres a hijos e hijas en Uruguay,"Pedetti, Gabriela",Revista Brasileira de Estudos de População; 42(); -,Revista Brasileira de Estudos de População,Espanhol,2025
S0100-55022025000300207-scl,Aprendizagem baseada em problemas: feedbacks correlatos a níveis de conhecimento,"Teixeira, Gustavo Assumpção, Bellusse, Gislaine Cristhina, Souza, Reynaldo José Sant’Anna Pereira de, Duarte, Sinesio Grace",Revista Brasileira de Educação Médica; 49(3); -,Revista Brasileira de Educação Médica,Português,2025
S1414-40772025000100301-scl,ENSINO NA SAÚDE: INTENCIONALIDADES DOS MESTRADOS PROFISSIONAIS PARA A FORMAÇÃO E O TRABALHO INTERPROFISSIONAL,"Rossit, Rosana Aparecida Salvador, Minikowski, Juliana Nunes Fernandes, Hirakawa, Ana Paula Ribeiro",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S1806-11172025000100605-scl,Enfoque dado à Astronomia no Novo Ensino Médio paranaense,"Vieira, Taisy Fernandes, Batista, Michel Corci, Santos, Oscar Rodrigues dos",Revista Brasileira de Ensino de Física; 47(); -,Revista Brasileira de Ensino de Física,Português,2025
S2176-91332025000100600-scl,Simuladores de baixo custo para a avaliação de ferimentos e lesões de pele: relato de experiência,"Jorge, Milena Mendes, Medeiros, Leticia de Souza, Cartaxo, Cristian Jonas Mendonça, Justino, Rute Rodrigues, de Jesus, Cristine Alves Costa, Cauduro, Fernanda Leticia Frates",Cogitare Enfermagem; 30(); -,Cogitare Enfermagem,"Português, Inglês, Espanhol",2025
S0103-51502025000100211-scl,Injuries characteristics and their relationship with age in kitesurfers in Brazil,"Marçal, João Vitor Plancke, Silva, Fabiana Reis, Magalhães, Sthefany Cristiny Pereira, Garcia, Giovani Romera, Matias, Karine da Silva Alves, Silva, Reinaldo Nonato da, Takeuchi, Eduardo, Brech, Guilherme Carlos",Fisioterapia em Movimento; 38(); -,Fisioterapia em Movimento,Inglês,2025
S0066-782X2025000600310-scl,Associação entre Comportamentos de Autocuidado e o Controle Glicêmico Inadequado em Participantes do ELSA-Brasil com Diabetes Tipo 2,"Tupinambá, Gisele de Souza, Aguiar, Odaleia Barbosa de, Moura, Bruno Pereira de, Schmidt, Maria Inês, Molina, Maria Del Carmen Bisi, Griep, Rosane Harter, Fonseca, Maria de Jesus Mendes da",Arquivos Brasileiros de Cardiologia; 122(6); -,Arquivos Brasileiros de Cardiologia,Português,2025
S0102-46982025000100233-scl,POLÍTICAS EDITORIAIS EM PERIÓDICOS DA ÁREA DA EDUCAÇÃO: UMA ANÁLISE DOCUMENTAL;,"GANIKO-DUTRA, MATHEUS, LOPES-DELPHINO, KEVIN LUIZ, FURTADO, CAIO AUGUSTO MARTINS",Educação em Revista; 41(); -,Educação em Revista,Português,2025
S0034-71672025000300158-scl,Educational technology: educational video to support home care management for liver transplant patients,"Knihs, Neide da Silva, Betta, Evelin da Silva Della, Silva, Ariadne Matzembacher da, Magalhães, Aline Lima Pestana, Grespi, Letícia de Oliveira, Paim, Sibele Maria Schuantes, Pessoa, João Luís Erbs, Costa, Juliana Martins",Revista Brasileira de Enfermagem; 78(3); -,Revista Brasileira de Enfermagem,Inglês,2025
S1414-81452025000100209-scl,"Midiateca para enfermeiros sobre prevenção e manejo dos maus-tratos infantis: produção, validação e avaliação","Santos, Letícia de Assis, Góes, Fernanda Garcia Bezerra, Silva, Aline Cerqueira Santos Santana da, Goulart, Maithê de Carvalho Lemos, Soares, Iasmym Alves de Andrade, Nunes, Nátale Gabriele Ferreira",Escola Anna Nery; 29(); -,Escola Anna Nery,Português,2025
S1980-57642025000100701-scl,Episodic memory improvement in community-dwelling women following a remote language-based stimulation program,"Bisol, Vanessa, Malcorra, Bárbara Luzia Covatti, Rocha, Bárbara Rusch da, Peruzzo, Ana Luiza Licodiedoff, Zanatta, Luciana, Pacheco, Letícia Priscila, Rodrigues, Erica dos Santos, Carthery-Goulart, Maria Teresa, Hübner, Lilian Cristine",Dementia & Neuropsychologia; 19(); -,Dementia & Neuropsychologia,Inglês,2025
S0103-05822025000100418-scl,Anaphylaxis management: knowledge of Brazilian pediatricians,"Figueira, Maria Cecília Barata dos Santos, Lira, Georgia Veras de Araújo Gueiros, Silva, Giselia Alves Pontes da, Albuquerque, Emídio Cavalcanti de, Silva, Luciana Rodrigues, Solé, Dirceu, Sarinho, Emanuel Sávio Cavalcanti",Revista Paulista de Pediatria; 43(); -,Revista Paulista de Pediatria,Inglês,2025
S2176-97452025000100200-scl,Prevalência da Exposição à Radiação Solar em Trabalhadores no Brasil: Subsídios para Ações de Prevenção do Câncer de Pele Relacionado ao Trabalho,"Nogueira, Fernanda de Albuquerque Melo, Damacena, Giseli Nogueira, Otero, Ubirani Barros, Szwarcwald, Celia Landmann",Revista Brasileira de Cancerologia; 71(1); -,Revista Brasileira de Cancerologia,"Português, Inglês, Espanhol",2025
S1677-54492025000100402-scl,Instrumento de avaliação de habilidades cirúrgicas relacionadas à realização de uma anastomose vascular,"Buril, Gabriela de Oliveira, Carvalho, Joseph Monteiro de, Nunes-Nogueira, Vânia dos Santos",Jornal Vascular Brasileiro; 24(); -,Jornal Vascular Brasileiro,"Português, Inglês",2025
S1983-36522025000100201-scl,Redes comunicativas universitarias sNOOC por la educación mediática de la tercera edad,"Quintana, Javier Gil, Blázquez, Eduardo García, Romero, José Javier Hueso, Rodríguez, Luis Miguel Romero",Texto Livre; 18(); -,Texto Livre,Espanhol,2025
S1983-36522025000100204-scl,Attitudes and perceptions: the role of artificial intelligence in the training of future secondary school foreign language teachers,"Galán-Rodríguez, Noelia Mª, Bobadilla-Pérez, María, Barros-Grela, Eduardo",Texto Livre; 18(); -,Texto Livre,Inglês,2025
S1519-69842025000100104-scl,Environmental Education and water consumption in homes in rural areas,"Yaulilahua-Huacho, R., Huere-Peña, J. L., Dueñas-Jurado, C., Sumarriva-Bustinza, L. A., Castañeda-Campos, C., Gave-Chagua, J. L., Ccente-Chancha, E. J., Martínez-Cáceres, M. A., Ayuque-Rojas, J. C., Castrejon-Valdez, M., Chávez Sumarriva, N. L.",Brazilian Journal of Biology; 85(); -,Brazilian Journal of Biology,Inglês,2025
S1415-790X2025000100400-scl,Factors associated with the dietary total antioxidant capacity of pregnant Brazilian women,"Carvalho, Roberta Rejane Santos de, Viola, Poliana Cristina de Almeida Fonseca, Crispim, Sandra Patrícia, França, Ana Karina Teixeira da Cunha, Navarro, Anderson Marliere, Souza, Bruno Feres de, Faria, Franciane Rocha de, Sperandio, Naiara, Pizato, Nathalia, Macedo, Mariana de Souza, Pereira, Renata Junqueira, Franceschini, Sylvia do Carmo Castro, Carvalho, Carolina Abreu de, Navarro, Anderson Marliere, Carvalho, Carolina Abreu de, Silva, Danielle Góes da, Faria, Franciane Rocha de, Sperandio, Naiara, Meléndez, Jorge Gustavo Velásquez, Barbosa, Míriam do Carmo Rodrigues, Pizato, Nathalia, Macedo, Mariana de Souza, Pereira, Renata Junqueira, Crispim, Sandra Patrícia, Priore, Silvia Eloiza, Franceschini, Sylvia do Carmo Castro",Revista Brasileira de Epidemiologia; 28(); -,Revista Brasileira de Epidemiologia,"Português, Inglês",2025
S0102-46982025000100208-scl,LITERACIA CIENTÍFICA: UM OLHAR SOBRE AS SUAS DIFERENTES INTERPRETAÇÕES,"COPPI, MARCELO, FIALHO, ISABEL, CID, MARÍLIA",Educação em Revista; 41(); -,Educação em Revista,"Português, Inglês",2025
S0102-46982025000100210-scl,EDUCAÇÃO PARA A CIDADANIA: A BASE NACIONAL COMUM CURRICULAR PODE CONTRIBUIR?,"BURGOS, MARCELO BAUMANN",Educação em Revista; 41(); -,Educação em Revista,"Português, Inglês",2025
S1984-63982025000200106-scl,Árbitros de una política lingüística en una universidad pública en Colombia: resistencias del profesorado de lengua extranjera,"Ospina, Nelly Sierra, Medina, Sergio Lopera, López, Catalina Henao",Revista Brasileira de Linguística Aplicada; 25(2); -,Revista Brasileira de Linguística Aplicada,Espanhol,2025
S0102-37722025000100400-scl,The Drawing of the Human Figure in Madeira Island: Evidence of Validity,"Pocinho, Margarida, Wechsler, Solange Muglia, Neves, Georgina",Psicologia: Teoria e Pesquisa; 41(); -,Psicologia: Teoria e Pesquisa,"Inglês, Português",2025
S0080-62342025000100450-scl,Examining the effect of digital parenting attitudes on digital game addiction,"Kabadayı, Handan, Eyimaya, Aslıhan Öztürk",Revista da Escola de Enfermagem da USP; 59(); -,Revista da Escola de Enfermagem da USP,"Inglês, Espanhol",2025
S2237-96222025000100279-scl,Nutritional status of preschoolers in the public school system of Macaé: a panel study conducted between 2012-2014 and 2017-2019 in the context of the oil crisis and the implementation of educational actions based on the Dietary Guidelines for the Brazilian Population,"Lourenço, Ana Eliza Port, Coutinho, Thácia de Araújo Amado, Monteiro, Luana Silva, Botelho, Laís Vargas, Pontes, Priscila Vieira, Sperandio, Naiara",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,"Inglês, Português",2025
S1413-24782025000100224-scl,As políticas de avaliação da pós-graduação no Brasil: elementos para compreender a formação do Sistema Nacional de Pós-Graduação,"Trevisol, Joviles Vitório",Revista Brasileira de Educação; 30(); -,Revista Brasileira de Educação,"Português, Inglês",2025
S1414-40772025000100305-scl,AVALIAÇÃO E REGULAÇÃO DA EDUCAÇÃO SUPERIOR NO BRASIL: IMPASSES E DESAFIOS,"Sampaio, Helena, Pires, André",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S1808-52452025000100327-scl,"Elaboração, aplicação e avaliação de um plano de gestão de dados: o caso DataPB","Rodrigues, Adriana Alves, Araújo, Joana Ferreira de, Silva, Pedro Felipy Cunha da, Leal, Vivianne de Queiroz, Dias, Guilherme Ataide, Silva, Alzira Karla Araújo da, Araújo, Wagner Junqueira de",Em Questão; 31(); -,Em Questão,Português,2025
S0080-62342025000100449-scl,The effectiveness of vaccine education on vaccine attitudes and knowledge among nursing students: a quasi-experimental study,"Demir, Deniz Sümeyye Yorulmaz",Revista da Escola de Enfermagem da USP; 59(); -,Revista da Escola de Enfermagem da USP,"Espanhol, Inglês",2025
S1983-36522025000100230-scl,Videojuegos en las aulas: un estudio evaluativo sobre un curso de formación en la utilización de videojuegos para el profesorado extremeño,"Cerezo-Pizarro, Mario, Revuelta-Domínguez, Francisco Ignacio, Guerra-Antequera, Jorge",Texto Livre; 18(); -,Texto Livre,Espanhol,2025
S1983-36522025000100235-scl,EnemIA: correção de redações do Enem com Inteligência Artificial,"Sachete, Andréia dos Santos, Loiola, Alba Valéria de Sant’Anna de Freitas, Pereira, Anderson Martins, Rossi, Fábio Diniz, Gomes, Raquel Salcedo",Texto Livre; 18(); -,Texto Livre,Português,2025
S1980-57642025001000401-scl,Object and action naming in adults and aged people with Down syndrome,"Carvalho, Cláudia Lopes, Conceição, Aline de Souza Gonçalves Gomes da, Ramos, Andressa Rodrigues, Sant’Ana, Livea Carla Fidalgo Garcez, Silva, Maria de Fátima Rebouças da, Ribeiro, Octávio Gonçalves, Forlenza, Orestes Vicente, Radanovic, Marcia",Dementia & Neuropsychologia; 19(); -,Dementia & Neuropsychologia,Inglês,2025
S1809-58442025000100203-scl,Comunicação ambiental e turismo sustentável: Um estudo sobre o descarte consciente de microlixos nas praias de Santos,"Santos, Danielle Passos de Jesus, Claro, José Alberto Carvalho dos Santos",Intercom: Revista Brasileira de Ciências da Comunicação; 48(); -,Intercom: Revista Brasileira de Ciências da Comunicação,"Português, Inglês",2025
S1679-39512025000200305-scl,Knowledge waste at the center of discussions in higher education institutions: a quantitative analysis,"KLEIN, LEANDER LUIZ, RIBEIRO, DESIRÉE PRATI, VIEIRA, KELMARA MENDES, MATHEIS, TAIANE KEILA",Cadernos EBAPE.BR; 23(2); -,Cadernos EBAPE.BR,"Português, Inglês",2025
S2176-91332025000100239-scl,Educación interprofesional utilizando la simulación clínica para el desarrollo de habilidades comunicativas,"Olivares, Sebastian Cisternas, Moreno, Nancy Aracelly, Figueroa, Solange Cabezas",Cogitare Enfermagem; 30(); -,Cogitare Enfermagem,"Inglês, Espanhol, Português",2025
S2176-91332025000100234-scl,Procedimento de curativos em feridas contaminadas: uma análise de vídeos em plataforma online,"Cauduro, Fernanda Letícia Frates, Justino, Rute Rodrigues",Cogitare Enfermagem; 30(); -,Cogitare Enfermagem,"Inglês, Espanhol, Português",2025
S1809-98232025000100229-scl,Impacto de serious games em crianças de cinco anos na prevenção da violência psicológica contra pessoas idosas,"Marques, Izabelly Simeão, Betini, Adriane Aparecida, Vernasque, Juliana Ribeiro da Silva, Katakura, Edna Aparecida Lopes Bezerra, Tashima, Cristiano Massao, Alarcon, Miriam Fernanda Sanches",Revista Brasileira de Geriatria e Gerontologia; 28(); -,Revista Brasileira de Geriatria e Gerontologia,"Inglês, Português",2025
S2237-96222025000100286-scl,"Food and nutrition actions and continuing education in Primary Healthcare: a cross-sectional study Paraíba, 2021","Menezes, Micaela de Sousa, Medeiros, Carla Campos Muniz, Carvalho, Danielle Franklin de, Olinda, Ricardo Alves de, Simões, Mônica Oliveira da Silva",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,"Inglês, Português",2025
S1519-69842025000100299-scl,"The impact of the COVID-19 pandemic on home gardening practices in Irbid District, Jordan","Tahtamouni, R. W., Shibli, R. A., Al-Qudah, T. S., Saifan, S., Younes, L. S.",Brazilian Journal of Biology; 85(); -,Brazilian Journal of Biology,Inglês,2025
S0104-530X2025000100218-scl,Professional training in Industry 4.0: a competency-based educational model,"Soliani, Rodrigo Duarte, Oliveira, Dion Alves de, Pontes, Jonas da Conceição Nascimento, Drumond, Thais Diniz Reis",Gestão & Produção; 32(); -,Gestão & Produção,Inglês,2025
S0104-11692025000100354-scl,Antimicrobial Stewardship Program: actions and education in Brazilian pediatric intensive care units,"Krummenauer, Eliane Carlosso, Assis, Mariana Portela de, Gonçalves, Mara Rubia Santos, Costa, Magda Machado de Miranda, Menezes, Rochele Mosmann, Motta, Fabio Araujo, Renner, Jane Dagmar Pollo, Carneiro, Marcelo",Revista Latino-Americana de Enfermagem; 33(); -,Revista Latino-Americana de Enfermagem,"Português, Inglês, Espanhol",2025
S2448-24552025000100204-scl,IMPACT OF DANCE VIDEO TUTORIALS ON WELLNESS OF TEACHER EDUCATION STUDENTS,"Miguel, Michael H. San",Journal of Physical Education; 36(); -,Journal of Physical Education,Inglês,2025
S0101-73302025000100300-scl,AUTORIDADE E AUTONOMIA NO CONTEXTO DA VIOLÊNCIA ESCOLAR,"Crochick, José Leon, Rufo, Dora Serrer, Reginaldo, Fabiane, Paschoaleto, Murilo Antonio, Pucci, Rodrigo",Educação & Sociedade; 46(); -,Educação & Sociedade,Português,2025
